Genre,Feature,Statistic,P-value,Decision
dubstep,spectral_flatness_middle_mean,0.6631354093551636,1.909853608594858e-09,Fail
dubstep,spectral_flatness_high_mean,0.950291633605957,0.03506955876946449,Fail
dubstep,entropia_clarity,0.6439105272293091,9.265845868355882e-10,Fail
dubstep,entropia_clarity_low,0.7243639826774597,2.3274646210325045e-08,Fail
dubstep,entropia_clarity_middle,0.9119923710823059,0.0012256986228749156,Fail
dubstep,entropia_clarity_high,0.9523583650588989,0.04267561435699463,Fail
dubstep,attack_time,0.8745389580726624,7.671593630220741e-05,Fail
dubstep,attack_time_low_mean,0.9698688983917236,0.22862501442432404,Pass
dubstep,attack_time_middle_mean,0.7784143686294556,2.888630774577905e-07,Fail
dubstep,attack_time_high_mean,0.6636444926261902,1.947501271359897e-09,Fail
dubstep,spectral_flux_mean,0.9568960070610046,0.06590701639652252,Pass
dubstep,spectral_flux_low_mean,0.9707179069519043,0.247483491897583,Pass
dubstep,spectral_flux_middle_mean,0.9616283774375916,0.10402081906795502,Pass
dubstep,spectral_flux_high_mean,0.9597316980361938,0.08662089705467224,Pass
