Genre,Feature,Statistic,P-value,Decision
dark_minimal_techno,attack_time_high_mean,0.6694468259811401,8.145558517567785e-38,Fail
dark_minimal_techno,spectral_flux_mean,0.9985695481300354,0.7236895561218262,Pass
dark_minimal_techno,spectral_flux_low_mean,0.9982590079307556,0.5439090728759766,Pass
dark_minimal_techno,spectral_flux_middle_mean,0.9776424169540405,3.377511326174698e-10,Fail
dark_minimal_techno,spectral_flux_high_mean,0.9835296869277954,2.98579792001874e-08,Fail
psytrance,loudness,0.385780930519104,0.0,Fail
psytrance,dissonance_mean,0.8818426132202148,7.236914440448105e-34,Fail
psytrance,dynamic_complexity,0.9392362236976624,1.323898788394726e-25,Fail
psytrance,pitch_salience_mean,0.9381881952285767,8.407159372686164e-26,Fail
psytrance,spectral_centroid_mean,0.3798615336418152,0.0,Fail
psytrance,spectral_complexity_mean,0.9981823563575745,0.06348728388547897,Pass
psytrance,spectral_decrease_mean,0.9975473880767822,0.011209743097424507,Fail
psytrance,spectral_energy_mean,0.8704167604446411,4.13532656326105e-35,Fail
psytrance,spectral_energyband_high_mean,0.8724539279937744,6.785121566698583e-35,Fail
psytrance,spectral_energyband_low_mean,0.943507194519043,8.982262145381372e-25,Fail
psytrance,spectral_energyband_middle_mean,0.8774441480636597,2.345112148245425e-34,Fail
psytrance,spectral_entropy_mean,0.9134321808815002,7.517099422886974e-30,Fail
psytrance,spectral_kurtosis_mean,0.5743623971939087,0.0,Fail
psytrance,spectral_rms_mean,0.9646286964416504,8.861910958411925e-20,Fail
psytrance,spectral_rolloff_mean,0.9450926184654236,1.8801375549152876e-24,Fail
psytrance,spectral_skewness_mean,0.8876510262489319,3.376416504905012e-33,Fail
psytrance,spectral_spread_mean,0.9966906905174255,0.0011822046944871545,Fail
psytrance,zerocr_mean,0.981114387512207,4.9980476707215185e-14,Fail
psytrance,mfcc1_mean,0.9515945911407471,4.6545112659101046e-23,Fail
psytrance,mfcc2_mean,0.9712418913841248,9.196869501508542e-18,Fail
psytrance,mfcc3_mean,0.9927968978881836,2.7871183760908025e-07,Fail
psytrance,mfcc4_mean,0.9900449514389038,2.890003791833351e-09,Fail
psytrance,mfcc5_mean,0.9918044209480286,4.867989034096354e-08,Fail
psytrance,mfcc6_mean,0.9951285719871521,2.9454971809173003e-05,Fail
psytrance,mfcc7_mean,0.9956732988357544,0.00010060380736831576,Fail
psytrance,mfcc8_mean,0.9910650253295898,1.4296170469663139e-08,Fail
psytrance,mfcc9_mean,0.9793944954872131,9.211585792377134e-15,Fail
psytrance,mfcc10_mean,0.9882677793502808,2.2153090473153725e-10,Fail
psytrance,mfcc11_mean,0.9801297783851624,1.875168314895148e-14,Fail
psytrance,mfcc12_mean,0.9917588829994202,4.506349071675686e-08,Fail
psytrance,mfcc13_mean,0.9862003326416016,1.4838597364730255e-11,Fail
psytrance,chroma1_mean,0.7724193930625916,3.3350903450930646e-43,Fail
psytrance,chroma2_mean,0.8171005249023438,5.86542899510903e-40,Fail
psytrance,chroma3_mean,0.81499844789505,3.998759310781941e-40,Fail
psytrance,chroma4_mean,0.7309142351150513,1.401298464324817e-45,Fail
psytrance,chroma5_mean,0.7908791899681091,6.238580763174086e-42,Fail
psytrance,chroma6_mean,0.8109706044197083,1.938051828099795e-40,Fail
psytrance,chroma7_mean,0.7423604726791382,4.203895392974451e-45,Fail
psytrance,chroma8_mean,0.8198414444923401,9.718271096800828e-40,Fail
psytrance,chroma9_mean,0.8175223469734192,6.3368818504464715e-40,Fail
psytrance,chroma10_mean,0.7520527839660645,1.6815581571897805e-44,Fail
psytrance,chroma11_mean,0.7863972187042236,3.0071865044410574e-42,Fail
psytrance,chroma12_mean,0.8187510967254639,7.943932968288101e-40,Fail
psytrance,bpm,0.7894472479820251,4.933971892887681e-42,Fail
psytrance,danceability,0.8641551733016968,9.374768337955588e-36,Fail
psytrance,onset_rate,0.986139714717865,1.3762468595301947e-11,Fail
psytrance,chords_changes_rate,0.9890501499176025,6.652671191709203e-10,Fail
psytrance,chords_number_rate,0.9634090065956116,4.0375467642886085e-20,Fail
psytrance,chord,0.9270756840705872,9.472567023812068e-28,Fail
psytrance,chord_strength,0.9961305856704712,0.0002960046986117959,Fail
psytrance,chord_scale,0.6362519264221191,0.0,Fail
psytrance,key,0.8798237442970276,4.2969768959251585e-34,Fail
psytrance,key_scale,0.6012153029441833,0.0,Fail
psytrance,key_strength,0.9977484941482544,0.019367428496479988,Fail
psytrance,meter,0.34329402446746826,0.0,Fail
psytrance,pulse_clarity_mean,0.8309921026229858,8.100386540531503e-39,Fail
psytrance,pulse_clarity_low_mean,0.9578031897544861,1.3681732929308302e-21,Fail
psytrance,pulse_clarity_middle_mean,0.8050459027290344,6.829788585272726e-41,Fail
psytrance,pulse_clarity_high_mean,0.9246492981910706,3.818244466783894e-28,Fail
psytrance,attack_slope_mean,0.9979472160339355,0.03336458280682564,Fail
psytrance,attack_slope_low_mean,nan,1.0,Pass
psytrance,attack_slope_middle_mean,0.9942654371261597,4.7267981244658586e-06,Fail
psytrance,attack_slope_high_mean,0.9920799732208252,7.807434343476416e-08,Fail
psytrance,spectral_flatness_mean,0.7829484939575195,1.730603603441149e-42,Fail
psytrance,spectral_flatness_low_mean,0.1943710446357727,0.0,Fail
psytrance,spectral_flatness_middle_mean,0.7155891060829163,0.0,Fail
psytrance,spectral_flatness_high_mean,0.9826745390892029,2.541000179365205e-13,Fail
psytrance,entropia_clarity,0.24024540185928345,0.0,Fail
psytrance,entropia_clarity_low,0.8293911814689636,5.933747900438722e-39,Fail
psytrance,entropia_clarity_middle,0.8589065074920654,2.8165769099114505e-36,Fail
psytrance,entropia_clarity_high,0.8672288060188293,1.9289460516698047e-35,Fail
psytrance,attack_time,0.9450512528419495,1.8438785494829354e-24,Fail
psytrance,attack_time_low_mean,0.9559788703918457,4.885653127829506e-22,Fail
psytrance,attack_time_middle_mean,0.8766132593154907,1.9023493440387484e-34,Fail
psytrance,attack_time_high_mean,0.9832817316055298,4.9123080820071e-13,Fail
psytrance,spectral_flux_mean,0.9975782632827759,0.012188286520540714,Fail
psytrance,spectral_flux_low_mean,0.9972847104072571,0.00553825031965971,Fail
psytrance,spectral_flux_middle_mean,0.9909041523933411,1.1035256264335658e-08,Fail
psytrance,spectral_flux_high_mean,0.9930185079574585,4.186641717751627e-07,Fail
progressive_house,loudness,0.4347015619277954,0.0,Fail
